1446,"SYNDIC LES PELLENCHES AGENCE DYON",019564327,01956432700013,00013,1994-12-25,01,"LE MONETIER-LES-BAINS",05220
1447,"SYNDIC L ARZERIER",019564392,01956439200017,00017,1994-12-25,01,MONTGENEVRE,05100
1448,"SYNDICAT VERGERS DU MOULIN",019564426,01956442600013,00013,1994-12-25,01,GAP,05000
1449,"SYNDIC LE PASTOURLET COPROPRIETE",019564459,01956445900014,00014,1994-12-25,01,VARS,05560
1450,"SYNDIC LA CHAMOISIERE",019564475,01956447500010,00010,1994-12-25,01,MONTGENEVRE,05100
1451,"SYNDIC SERRE CHEVALLIER",019564491,01956449100017,00017,1994-12-25,01,"LA SALLE-LES-ALPES",05240
1452,"SYNDIC DE COPROPRIETE LES MELEZES",019564517,01956451700019,00019,1994-12-25,01,SAINT-CHAFFREY,05330
1453,"SYNDIC AIGLE NOIR",019564582,01956458200013,00013,1994-12-25,01,"LA SALLE-LES-ALPES",05240
1454,"COPROPRIETE LE GERMINAL",019564632,01956463200016,00016,1994-12-25,01,GAP,05000
1455,"SYNDIC LES TRAVAILLONS",019564640,01956464000019,00019,1994-12-25,01,"LES ORRES",05200
1456,"SYNDIC LE FOCH",019564699,01956469900015,00015,1994-12-25,01,GAP,05000
1457,"SYNDIC LES PINSONS",019564772,01956477200010,00010,1994-12-25,01,GAP,05000
1458,"SYNDIC MIRAMONT",019564954,01956495400014,00014,1994-12-25,01,GAP,05000
1459,"SYNDICAT COPROPRIETE BAYARD",019565126,01956512600018,00018,1994-12-25,01,GAP,05000
1460,"COPROPRIETE LE MONT ROSE",019565142,01956514200015,00015,1994-12-25,01,GAP,05000
1461,"SYNDIC LE VILLARET",019565340,01956534000015,00015,1994-12-25,01,RISOUL,05600
1462,"SYNDIC VAL GARDENA",019565373,01956537300016,00016,1994-12-25,01,PUY-SAINT-VINCENT,05290
1463,"COPROPRIETE LE PASCAL",019565423,01956542300019,00019,1994-12-25,01,GAP,05000
1464,"COPROPRIETE RESIDENCE DE L'EMBRUNAIS",019565456,01956545600019,00019,1994-12-25,01,EMBRUN,05200
1465,"SYNDIC LES FIBIERES",019565563,01956556300012,00012,1994-12-25,01,VARS,05560
1466,"SYNDIC LE LAUS",019565597,01956559700010,00010,1994-12-25,01,RISOUL,05600
1467,"SYNDIC CHRISTIANA",019565704,01956570400012,00012,1994-12-25,01,RISOUL,05600
1468,"SYNDIC CHALMETTES",019565803,01956580300012,00012,1994-12-25,01,MONTGENEVRE,05100
1469,"SYNDIC PEYNIN",019565977,01956597700014,00014,1994-12-25,01,AIGUILLES,05470
1470,"SYNDIC FOREST",019566082,01956608200012,00012,1994-12-25,01,VARS,05560
1471,"SYNDIC DIAMANT",019566090,01956609000015,00015,1994-12-25,01,RISOUL,05600
1472,"SYNDIC PARC CEZANNE",019566223,01956622300012,00012,1994-12-25,01,GAP,05000
1473,"SYNDIC CHAMPSAURIN",019566249,01956624900017,00017,1994-12-25,01,GAP,05000
1474,"COPROPRIETE DAUDET",019566389,01956638900011,00011,1994-12-25,01,GAP,05000
1475,"SYNDIC LE MEALE",019566397,01956639700014,00014,1994-12-25,01,"LES ORRES",05200
1476,"COPROPRIETE LES TERRASSES DE CHANCHORE",019566447,01956644700017,00017,1994-12-25,01,SAINT-SAUVEUR,05200
1477,"SYNDIC LE PANORAMIC",019566850,01956685000012,00012,1994-12-25,01,ORCIERES,05170
1478,"COPROPRIETE LE COLOMBIER",019566884,01956688400011,00011,1994-12-25,01,GAP,05000
1479,"SYNDIC SKI SOLEIL",019566892,01956689200014,00014,1994-12-25,02,VARS,05560
1480,"SYNDIC SAPPORO",019567056,01956705600015,00015,1994-12-25,01,PUY-SAINT-VINCENT,05290
1481,"COPROPRIETE LE PODIUM",019567064,01956706400019,00019,1994-12-25,01,PUY-SAINT-VINCENT,05290
1482,"SYNDIC LECAIRN",019567734,01956773400017,00017,1994-12-25,01,"LES ORRES",05200
1483,"SYNDICAT BELLEVUE B",019568013,01956801300015,00015,1994-12-25,01,ORCIERES,05170
1484,"SYNDIC GENTIANES",019568062,01956806200012,00012,1994-12-25,01,VARS,05560
1485,"SYNDIC PAS DE CHAILLOL",019568070,01956807000015,00015,1994-12-25,01,CHABOTTES,05260
1486,"SYNDICAT LE BRUEGHEL",019568187,01956818700017,00017,1994-12-25,01,GAP,05000
1487,"SYNDICAT LUPINS",019568427,01956842700017,00017,1994-12-25,01,EMBRUN,05200
1488,"SYNDICAT LAUZET",019568757,01956875700017,00017,1994-12-25,01,VARS,05560
1489,"SYNDIC PARADISIER",019568849,01956884900012,00012,1994-12-25,01,SAVINES-LE-LAC,05160
1490,"SYNDIC L AUPILLON",019569128,01956912800010,00010,1994-12-25,01,"LES ORRES",05200
1491,"COPROPRIETE SERRE D'AIGLE",019569227,01956922700010,00010,1994-12-25,01,SAINT-CHAFFREY,05330
1492,"SYNDIC LES AIRELLES A ET B",019569615,01956961500016,00016,1994-12-25,01,RISOUL,05600
1493,"SYNDIC LES CRETES",019569805,01956980500013,00013,1994-12-25,01,RISOUL,05600
1494,"SYNDIC LAMARTINE",019570126,01957012600011,00011,1994-12-25,01,GAP,05000
1495,"SYNDIC CLOVIS",019570720,01957072000011,00011,1994-12-25,01,EMBRUN,05200
1496,"SYNDIC COPROPRIETE",019570894,01957089400014,00014,1994-12-25,01,GAP,05000
1497,"COPROPRIETE LES BALCONS DE NARREYROUX",019571900,01957190000018,00018,1994-12-25,01,PUY-SAINT-VINCENT,05290
1498,"COPROPRIETE LA PILATTE II",019572726,01957272600016,00016,1994-12-25,01,PUY-SAINT-VINCENT,05290
1499,"COPROPRIETE LA PILATTE I",019572734,01957273400010,00010,1994-12-25,01,PUY-SAINT-VINCENT,05290
1500,"COPROPRIETE LES JARDINS DU LAC",019572882,01957288200017,00017,1994-12-25,01,EMBRUN,05200
1501,"SYNDIC 19 COURS LADOUCETTE",019573831,01957383100013,00013,1994-12-25,01,GAP,05000
1502,"SYNDIC COPROPRIETE BONTHOUX",019573849,01957384900015,00015,1994-12-25,01,GAP,05000
1503,"COPROPRIETE LE PONT ROMAIN",019573898,01957389800012,00012,1994-12-25,01,GAP,05000
1504,"LE ROND POINT DES PISTES",019574060,01957406000018,00018,1994-12-25,01,ORCIERES,05170
1505,"LE ROND POINT DES PISTES",019601582,01960158200018,00018,1994-12-25,01,ORCIERES,05170
1506,"COPROPRIETE LA PARAISSE",019660067,01966006700018,00018,1994-12-25,01,MANOSQUE,04100
1507,"SYNDICAT PROPRIETAIRES",019671189,01967118900017,00017,1994-12-25,01,DIGNE-LES-BAINS,04000
1508,"COPROPRIETE LES PONCHES",019671213,01967121300015,00015,1994-12-25,01,MANOSQUE,04100
1509,"COPROPRIETE LE PAUL ARENE",019671569,01967156900010,00010,1994-12-25,01,DIGNE-LES-BAINS,04000
1510,"COPROPRIETE LE GRISELIS",019671585,01967158500016,00016,1994-12-25,01,GREOUX-LES-BAINS,04800
1511,"COPROPRIETE IMM C LA PONSONNE",019671627,01967162700016,00016,1994-12-25,01,MANOSQUE,04100
1512,"COPROPRIETE LA FLOURIDO",019671668,01967166800010,00010,1994-12-25,01,MANOSQUE,04100
1513,"COPROPRIETE LE PROVENCAL",019671718,01967171800013,00013,1994-12-25,01,MANOSQUE,04100
1514,"COPROPRIETE LA LUQUECE 2EME TRANCHE",019671726,01967172600016,00016,1994-12-25,02,MANOSQUE,04100
1515,"COPROPRIETE RESIDENCE JEANNE D'ARC",019671734,01967173400010,00010,1994-12-25,01,MANOSQUE,04100
1516,"COPROPRIETE LA FONTAINE",019671775,01967177500013,00013,1994-12-25,01,RABOU,05400
1517,"COPROPRIETE LE PARC PARADIS",019671791,01967179100010,00010,1994-12-25,01,GREOUX-LES-BAINS,04800
1518,"COPROPRIETE CHANTECLERC",019671825,01967182500016,00016,1994-12-25,01,UVERNET-FOURS,04400
1519,"COPROPRIETE CHANTEGRIVE",019671833,01967183300010,00010,1994-12-25,01,UVERNET-FOURS,04400
1520,"COPROPRIETE LE MIRAMONT",019671841,01967184100013,00013,1994-12-25,01,UVERNET-FOURS,04400
1521,"COPROPRIETE LE CHEVERNY",019671858,01967185800017,00017,1994-12-25,01,UVERNET-FOURS,04400
1522,"COPROPRIETE DES GLYCINES",019673003,01967300300018,00018,1994-12-25,01,MANOSQUE,04100
1523,"COPROPRIETE L'ALICANTE",019673037,01967303700016,00016,1994-12-25,01,MANOSQUE,04100
1524,"COPROPRIETE RESIDENCE MISTRAL",019673052,01967305200015,00015,1994-12-25,01,MANOSQUE,04100
1525,"COPROPRIETE LE GRAVIER",019673128,01967312800013,00013,1994-12-25,01,BARCELONNETTE,04400
1526,"COPROPRIETE 72 AV J GIONO",019673151,01967315100015,00015,1994-12-25,01,MANOSQUE,04100
1527,"COPR LA TOUR DU CHATEAU",019673292,01967329200017,00017,1994-12-25,01,MANOSQUE,04100
1528,"COPROPRIETE LES DEUX PENTES",019673524,01967352400013,00013,1994-12-25,01,"LE VERNET",04140
1529,"COPROPRIETE LA TANIERE",019673730,01967373000016,00016,1994-12-25,01,UVERNET-FOURS,04400
1530,"COPROPRIETE LES SORBIERS",019673839,01967383900015,00015,1994-12-25,01,DIGNE-LES-BAINS,04000
1531,"COPR LA VOILE DES NEIGES",019673847,01967384700018,00018,1994-12-25,01,UVERNET-FOURS,04400
1532,"COPROPRIETE LES ERABLES",019673888,01967388800012,00012,1994-12-25,01,DIGNE-LES-BAINS,04000
1533,"COPROPRIETE LE PASSY",019673961,01967396100017,00017,1994-12-25,01,GREOUX-LES-BAINS,04800
1534,"COPROPRIETE RES FONTBELLE",019674605,01967460500019,00019,1994-12-25,01,MANOSQUE,04100
1535,"ETABLISSEMENTS FINESTATE",019674654,01967465400017,00017,1994-12-25,01,ENTREVENNES,04700
1536,"SYND COPROP LA TOVIERE",019674712,01967471200013,00013,1994-12-25,01,UVERNET-FOURS,04400
1537,"COPROPRIETE LA RESIDENCE DU PARC",019674803,01967480300010,00010,1994-12-25,01,MANOSQUE,04100
1538,"COPROPRIETE LES ALPILLES",019675016,01967501600018,00018,1994-12-25,01,MANOSQUE,04100
1539,"COPROPRIETE LE PEYRON",019675032,01967503200015,00015,1994-12-25,01,VOLX,04130
1540,"COPROPRIETE LA ROCHAILLE",019675115,01967511500018,00018,1994-12-25,01,UVERNET-FOURS,04400
1541,"COPROP LA GRANDE CHAUME",019675297,01967529700014,00014,1994-12-25,01,ENCHASTRAYES,04400
1542,"COPROPRIETE LA BERANGERE",019675875,01967587500017,00017,1994-12-25,01,BARCELONNETTE,04400
1543,"COPR IMM PLEIN SOLEIL LOGIS",019675891,01967589100014,00014,1994-12-25,01,ALLOS,04260
1544,"COPROPRIETE LA PLAINE",019677574,01967757400014,00014,1994-12-25,01,MANOSQUE,04100
1545,"COPROPRIETE LE CHEVERNY",019677749,01967774900012,00012,1994-12-25,01,DIGNE-LES-BAINS,04000
1546,"COPROPRIETE LES MARMOTTES",019678200,01967820000015,00015,1994-12-25,01,SELONNET,04140
1547,"COPR TERRASSES DE L ADROIT",019678515,01967851500016,00016,1994-12-25,01,BARCELONNETTE,04400
1548,"COPROPRIETE LES AMANDIERS",019678705,01967870500013,00013,1994-12-25,01,MANOSQUE,04100
1549,"COPROPRIETE LE ROI SOLEIL",019680784,01968078400014,00014,1994-12-25,01,MANOSQUE,04100
1550,"COPROPRIETE LE PAVILLON",019680941,01968094100010,00010,1994-12-25,01,L'ESCALE,04160
1551,"COPROPRIETE SHANGLILA",019681063,01968106300012,00012,1994-12-25,01,DIGNE-LES-BAINS,04000
1552,"COPRO LE HAMEAU DE LA CHAPELLE",019683036,01968303600016,00016,1994-12-25,01,ALLOS,04260
1553,"COPROPRIETE IMMEUBLE LAVANDE",019687839,01968783900019,00019,1994-12-25,01,DIGNE-LES-BAINS,04000
1554,"CTIM DURANGO",019760149,01976014900013,00013,1995-12-25,01,"LE CANNET",06110
1555,"CTIM WINTER PALACE",019760198,01976019800010,00010,1995-12-25,01,NICE,06000
1556,"CTIM GRAND PALAIS",019760420,01976042000018,00018,1995-12-25,01,NICE,06000
1557,"CTIM BARLA 27",019760651,01976065100018,00018,1995-12-25,01,NICE,06300
1558,"CTIM ROSERAIE",019760693,01976069300010,00010,1995-12-25,01,NICE,06000
1559,"CTIM GRAND SUD",019760909,01976090900010,00010,1995-12-25,01,"LE CANNET",06110
1560,"CTIM GRAND PALAIS DE FRANCE",019761030,01976103000014,00014,1995-12-25,01,BEAUSOLEIL,06240
1561,"CTIM RIBOTTI                       IMM.",019761261,01976126100015,00015,1995-12-25,01,NICE,06300
1562,"CTIM CASTEL DEBOUCHAGE",019761378,01976137800017,00017,1995-12-25,01,NICE,06000
1563,"CTIM FRANKLIN 2",019761956,01976195600010,00010,1995-12-25,01,NICE,06000
1564,"CTIM PALAIS MYOSOTIS",019762202,01976220200018,00018,1995-12-25,01,NICE,06000
1565,"CTIM MIMOSEES",019762426,01976242600013,00013,1995-12-25,01,CANNES,06400
1566,"CTIM PRINCES",019763036,01976303600019,00019,1995-12-25,01,NICE,06300
1567,"CTIM SOLEIL",019763242,01976324200013,00013,1995-12-25,01,CANNES,06400
1568,"CTIM RESIDENCE PLEIN CIEL",019763309,01976330900010,00010,1995-12-25,01,CANNES,06400
1569,"CTIM BRISTOL",019763531,01976353100019,00019,1995-12-25,01,BEAULIEU-SUR-MER,06310
1570,"RAIBERTI ANTONIA",019763762,01976376200010,00010,1995-12-25,01,NICE,06000
1571,"CTIM CALIFORNIE 201",019763853,01976385300017,00017,1995-12-25,01,NICE,06200
1572,"CTIM RESIDENCE LE GRASSEUIL",019764257,01976425700010,00010,1995-12-25,01,SAINT-JEAN-CAP-FERRAT,06230
1573,"CTIM CASTELFLOREA",019764356,01976435600010,00010,1995-12-25,01,VILLEFRANCHE-SUR-MER,06230
1574,"CTIM 14 RUE FONCET",019764364,01976436400014,00014,1995-12-25,01,NICE,06000
1575,"CTIM NORMANDIE",019764422,01976442200010,00010,1995-12-25,01,NICE,06000
1576,"CTIM DEPOILLY 7",019764596,01976459600011,00011,1995-12-25,01,NICE,06000
1577,"CTIM RESIDENCE LE NEUILLY",019764844,01976484400015,00015,1995-12-25,01,"LE CANNET",06110
1578,"CTIM ST PIERRE",019765007,01976500700018,00018,1995-12-25,01,NICE,06000
1579,"CTIM PALAIS MOZART",019765015,01976501500011,00011,1995-12-25,01,NICE,06000
1580,"CTIM ALBERT 1ER",019765122,01976512200015,00015,1995-12-25,01,ANTIBES,06600
1581,"CTIM PALAIS BEAULIEU",019765221,01976522100015,00015,1995-12-25,01,CANNES,06400
1582,"CTIM SIRENES",019765346,01976534600010,00010,1995-12-25,01,ANTIBES,06160
1583,"CTIM LIDO",019765437,01976543700017,00017,1995-12-25,01,ANTIBES,06160
1584,"CTIM CHATEAUNEUF 11",019765452,01976545200016,00016,1995-12-25,01,NICE,06000
1585,"CTIM CALIFORNIA",019765544,01976554400010,00010,1995-12-25,01,ANTIBES,06160
1586,"RAIBERTI ANTONIA",019765718,01976571800010,00010,1995-12-25,01,NICE,06000
1587,"CTIM PARC IMPERIAL ATHENEE",019765809,01976580900017,00017,1995-12-25,01,NICE,06000
1588,"CTIM PALAIS DU MIDI",019765924,01976592400014,00014,1995-12-25,01,NICE,06000
1589,"CTIM PALAIS ISIS",019766070,01976607000015,00015,1995-12-25,01,NICE,06000
1590,"CTIM CARABACEL 11",019766336,01976633600010,00010,1995-12-25,01,NICE,06000
1591,"CTIM PALAIS DES DUNES D BLOC",019766427,01976642700017,00017,1995-12-25,01,CANNES,06400
1592,"CTIM ATLANTIDE",019766435,01976643500010,00010,1995-12-25,01,CANNES,06400
1593,"CTIM HESPERIDES PALACE",019766708,01976670800010,00010,1995-12-25,01,CANNES,06400
1594,"CTIM HUGO 37",019766740,01976674000013,00013,1995-12-25,01,NICE,06000
1595,"CTIM GALATEE",019766997,01976699700019,00019,1995-12-25,01,NICE,06000
1596,"CTIM ANJOU",019767003,01976700300015,00015,1995-12-25,01,NICE,06000
1597,"CTIM AMBASSADEURS",019767128,01976712800010,00010,1995-12-25,01,NICE,06000
1598,"CTIM LOU MIRADOU",019767391,01976739100014,00014,1995-12-25,01,CANNES,06400
1599,BELVEDERE,019767482,01976748200011,00011,1995-12-25,01,ANTIBES,06160
1600,"CTIM RESIDENCE ST MICHEL",019767912,01976791200017,00017,1995-12-25,11,CANNES,06400
1601,"CTIM LERINS",019768159,01976815900014,00014,1995-12-25,01,ANTIBES,06160
1602,"CTIM PALAIS DE L HARMONIE",019768399,01976839900016,00016,1995-12-25,01,NICE,06000
1603,"CTIM RESIDENCE CHENES",019768480,01976848000014,00014,1995-12-25,01,CANNES,06400
1604,"CTIM MIRABEAU 22",019768563,01976856300017,00017,1995-12-25,01,NICE,06000
1605,"CTIM VILLA ROYALE",019768621,01976862100013,00013,1995-12-25,01,CANNES,06400
1606,"CTIM BEACH A",019768639,01976863900015,00015,1995-12-25,01,CANNES,06400
1607,"CTIM RES CAMILLE AMELIE",019768662,01976866200017,00017,1995-12-25,01,CANNES,06400
1608,"CTIM PALAIS CYPRIS",019768787,01976878700012,00012,1995-12-25,01,NICE,06000
1609,"CTIM CASTILLE",019768969,01976896900016,00016,1995-12-25,01,CANNES,06400
1610,"CTIM COUPERIN LALANDE",019769223,01976922300017,00017,1995-12-25,01,NICE,06000
1611,"CTIM PALAIS LULLI",019769256,01976925600017,00017,1995-12-25,01,NICE,06000
1612,"BONAPARTE AIGLON CTIM",019769322,01976932200017,00017,1995-12-25,01,ANTIBES,06600
1613,"CTIM VEILLON 9",019769397,01976939700019,00019,1995-12-25,01,NICE,06000
1614,"CTIM SUD",019769405,01976940500010,00010,1995-12-25,01,GRASSE,06130
1615,"CTIM PLAZA",019769413,01976941300014,00014,1995-12-25,01,CANNES,06400
1616,"CTIM RESIDENCE LE MARLY",019769447,01976944700012,00012,1995-12-25,01,CANNES,06400
1617,"ALEXANDRA PALACE CTIM",019769454,01976945400018,00018,1995-12-25,02,CANNES,06400
1618,"CTIM CARAVELLE",019769462,01976946200011,00011,1995-12-25,01,CANNES,06400
1619,"L ARMORIAL",019769470,01976947000014,00014,1995-12-25,01,CANNES,06400
1620,"CTIM RESIDENCE MER ET MONTS",019769595,01976959500018,00018,1995-12-25,01,ROQUEBRUNE-CAP-MARTIN,06190
1621,"CTIM SAVOY PALACE                  BLOC",019769603,01976960300010,00010,1995-12-25,01,NICE,06000
1622,"CTIM LES PICHOLINES",019769645,01976964500011,00011,1995-12-25,01,NICE,06100
1623,"CTIM SOLA 28",019769785,01976978500015,00015,1995-12-25,01,NICE,06300
1624,"CTIM CEDRE",019769876,01976987600012,00012,1995-12-25,01,CANNES,06400
1625,"CTIM CORNE D OR",019769983,01976998300016,00016,1995-12-25,01,CANNES,06400
1626,"CTIM ROUVE",019770007,01977000700011,00011,1995-12-25,01,CANNES,06400
1627,"CTIM MIMOSAS",019770114,01977011400015,00015,1995-12-25,01,NICE,06000
1628,"CTIM GROSSO 47",019770304,01977030400012,00012,1995-12-25,01,NICE,06000
1629,"CTIM HUGO 61",019770429,01977042900017,00017,1995-12-25,01,NICE,06000
1630,"CTIM DIDEROT 6",019770700,01977070000011,00011,1995-12-25,01,NICE,06000
1631,"CTIM BELLEVUE",019770981,01977098100017,00017,1995-12-25,01,MENTON,06500
1632,"CTIM PALAIS BELLEVUE",019771427,01977142700010,00010,1995-12-25,01,CANNES,06400
1633,"CTIM RESIDENCE VICTORIA",019771484,01977148400011,00011,1995-12-25,01,ROQUEBRUNE-CAP-MARTIN,06190
1634,BONA,019771518,01977151800016,00016,1995-12-25,01,NICE,06100
1635,"CTIM VERDI 15",019771559,01977155900010,00010,1995-12-25,01,NICE,06000
1636,"CTIM PALLADIUM",019771815,01977181500016,00016,1995-12-25,01,CANNES,06400
1637,"CTIM VICTOR HUGO",019771831,01977183100013,00013,1995-12-25,01,GRASSE,06130
1638,"CTIM IMPERATOR",019772078,01977207800010,00010,1995-12-25,01,NICE,06000
1639,"CTIM SQUARE DURANTE B",019772086,01977208600013,00013,1995-12-25,01,NICE,06000
1640,"RESIDENCE DU LOUVRE",019772409,01977240900017,00017,1995-12-25,01,MENTON,06500
1641,"CTIM ASTORIA",019772433,01977243300017,00017,1995-12-25,01,MENTON,06500
1642,"PARC CONTINENTAL A",019772508,01977250800016,00016,1995-12-25,01,CANNES,06400
1643,"BELGIQUE 11 13",019772599,01977259900015,00015,1995-12-25,01,NICE,06000
1644,"CTIM BARLA 29",019772748,01977274800018,00018,1995-12-25,01,NICE,06300
1645,"CTIM LUCIOLES",019772896,01977289600015,00015,1995-12-25,01,NICE,06300
1646,"CTIM CLEMENCEAU 17",019773068,01977306800010,00010,1995-12-25,01,NICE,06000
1647,"CTIM CASTELLANE 4",019773076,01977307600013,00013,1995-12-25,01,NICE,06100
1648,"CTIM CAPITOLE IV                   BLOC",019774025,01977402500019,00019,1995-12-25,01,NICE,06000
1649,"CTIM CAPITOLE 9 10                 BLOC",019774058,01977405800010,00010,1995-12-25,01,NICE,06000
1650,"CTIM TIVOLI",019774082,01977408200010,00010,1995-12-25,01,NICE,06000
1651,"CTIM RESIDENCE SAINTE ANNE",019774140,01977414000016,00016,1995-12-25,01,NICE,06000
1652,"CTIM PALAIS DE FRANCE",019774298,01977429800012,00012,1995-12-25,01,ANTIBES,06600
1653,"CTIM CHANTERELLE",019774322,01977432200010,00010,1995-12-25,01,CANNES,06400
1654,"CTIM LES SANTONS",019774330,01977433000013,00013,1995-12-25,01,CANNES,06400
1655,"CTIM THIERS 25",019774405,01977440500013,00013,1995-12-25,01,NICE,06000
1656,"CTIM PANORAMIC",019774421,01977442100010,00010,1995-12-25,01,CANNES,06400
1657,"RESIDENCE ALEXANDRA",019774751,01977475100010,00010,1995-12-25,01,MENTON,06500
1658,"CTIM REGINA",019774769,01977476900012,00012,1995-12-25,01,MENTON,06500
1659,"LE PORTE DE FRANCE CTIM",019774785,01977478500018,00018,1995-12-25,01,MENTON,06500
1660,"CTIM BOIS DORMANT",019775071,01977507100012,00012,1995-12-25,01,CANNES,06400
1661,"CTIM PALAIS WILSON",019775345,01977534500010,00010,1995-12-25,01,ANTIBES,06160
1662,"CTIM MAR Y NAN",019775642,01977564200010,00010,1995-12-25,01,MENTON,06500
1663,"CTIM MYOSOTIS",019775998,01977599800016,00016,1995-12-25,01,NICE,06100
1664,"CTIM PALMIERS",019776657,01977665700017,00017,1995-12-25,01,NICE,06000
1665,"CTIM AUNE 19",019777119,01977711900017,00017,1995-12-25,01,NICE,06000
1666,"CTIM PALAIS HIVERNA",019777333,01977733300014,00014,1995-12-25,01,NICE,06000
1667,"CTIM LE MALTE",019777366,01977736600014,00014,1995-12-25,01,MENTON,06500
1668,"CTIM RESIDENCE GOLDEN BEACH",019777689,01977768900019,00019,1995-12-25,01,CANNES,06400
1669,"CTIM RAIMBALDI 2",019777721,01977772100010,00010,1995-12-25,01,NICE,06000
1670,"RESIDENCE ST ETIENNE               BLOC",019777747,01977774700015,00015,1995-12-25,01,NICE,06000
1671,"RESIDENCE SAINT ETIENNE",019777770,01977777000017,00017,1995-12-25,01,NICE,06100
1672,"CTIM MIRASOL",019778224,01977822400014,00014,1995-12-25,01,GRASSE,06130
1673,"CTIM AGE D OR",019778323,01977832300014,00014,1995-12-25,01,CANNES,06400
1674,"CTIM HUGO 52 B",019778331,01977833100017,00017,1995-12-25,01,NICE,06000
1675,"CTIM LONGCHAMP 11",019778760,01977876000017,00017,1995-12-25,01,NICE,06000
1676,"CTIM GOUNOD 27",019779370,01977937000014,00014,1995-12-25,01,NICE,06000
1677,"CTIM THIOLE VILLERMONT",019779693,01977969300019,00019,1995-12-25,01,NICE,06000
1678,"CTIM PALAIS ERIDAN",019779701,01977970100010,00010,1995-12-25,01,NICE,06000
1679,"CTIM LE CARLONE",019779883,01977988300016,00016,1995-12-25,01,NICE,06200
1680,"CTIM PALAIS LAMARTINE",019780436,01978043600010,00010,1995-12-25,01,NICE,06000
1681,"CTIM ESTEREL",019780998,01978099800019,00019,1995-12-25,01,VILLEFRANCHE-SUR-MER,06230
1682,"CTIM TAMARIS",019781079,01978107900017,00017,1995-12-25,01,NICE,06200
1683,"CTIM PALAIS FRANCE",019781186,01978118600010,00010,1995-12-25,01,NICE,06000
1684,"CTIM MARYLAND",019781400,01978140000015,00015,1995-12-25,01,NICE,06200
1685,"CTIM MIMOSAS",019781418,01978141800017,00017,1995-12-25,01,NICE,06000
1686,"CTIM BUFFA 23",019781442,01978144200017,00017,1995-12-25,01,NICE,06000
1687,"CTIM PALAIS PRINCE DE GALLE",019781541,01978154100016,00016,1995-12-25,01,NICE,06000
1688,"CTIM RAIBERTI 23",019781566,01978156600013,00013,1995-12-25,01,NICE,06000
1689,"CTIM RAIMBALDI 11",019781574,01978157400017,00017,1995-12-25,01,NICE,06000
1690,"CTIM RESIDENCE",019781582,01978158200010,00010,1995-12-25,01,NICE,06000
1691,"CTIM NORMANDE",019781855,01978185500010,00010,1995-12-25,01,NICE,06000
1692,"CTIM MIAMI",019781905,01978190500013,00013,1995-12-25,01,NICE,06000
1693,"CTIM CLEMENCEAU 52",019782424,01978242400014,00014,1995-12-25,01,NICE,06000
1694,"CTIM PHEBUS GORBELLA",019782465,01978246500017,00017,1995-12-25,01,NICE,06100
1695,"CTIM DEPOILLY 3",019782473,01978247300011,00011,1995-12-25,01,NICE,06000
1696,"CTIM OASIS",019782515,01978251500019,00019,1995-12-25,01,NICE,06000
1697,"CTIM FLEURS 20 B",019782614,01978261400010,00010,1995-12-25,01,NICE,06000
1698,"CTIM FLEURS 6B",019782622,01978262200013,00013,1995-12-25,01,NICE,06000
1699,"CTIM DEUX AVENUES",019782655,01978265500013,00013,1995-12-25,01,NICE,06100
1700,"CTIM CENTRAL PARC",019782663,01978266300017,00017,1995-12-25,01,NICE,06000
1701,"CTIM BERLIOZ 3 B",019782713,01978271300010,00010,1995-12-25,01,NICE,06000
1702,"CTIM BERLIOZ 3",019782721,01978272100013,00013,1995-12-25,01,NICE,06000
1703,"SND CTIM BAQUIS",019782739,01978273900015,00015,1995-12-25,01,NICE,06000
1704,"CTIM LES BALEARES",019782747,01978274700018,00018,1995-12-25,01,NICE,06000
1705,"CTIM SALANGA",019782812,01978281200010,00010,1995-12-25,01,NICE,06000
1706,"CTIM PARC PROMENADE",019782861,01978286100017,00017,1995-12-25,01,NICE,06000
1707,"CTIM DEPOILLY 12",019783265,01978326500010,00010,1995-12-25,01,NICE,06000
1708,"CTIM VILLERSOL                     CO MR",019783299,01978329900019,00019,1995-12-25,01,NICE,06000
1709,"CTIM ROSSINI 49",019783364,01978336400011,00011,1995-12-25,01,NICE,06000
1710,"CTIM PALAIS YOLANDE",019783737,01978373700018,00018,1995-12-25,01,NICE,06000
1711,"CTIM PALAIS SAINT ETIENNE",019783745,01978374500011,00011,1995-12-25,01,NICE,06000
1712,"CTIM PALAIS VICTORIA",019783752,01978375200017,00017,1995-12-25,01,NICE,06000
1713,"PARC IMPERIAL",019783893,01978389300019,00019,1995-12-25,01,NICE,06000
1714,"CTIM RESIDENCE MONT ROC",019784032,01978403200013,00013,1995-12-25,01,NICE,06000
1715,"CTIM METROPOLE",019784040,01978404000016,00016,1995-12-25,01,NICE,06000
1716,"CTIM GIBRALTAR",019784214,01978421400017,00017,1995-12-25,01,NICE,06000
1717,"CTIM OLYMPE",019784230,01978423000013,00013,1995-12-25,01,NICE,06000
1718,"CTIM RIVIERA PROVENCE",019784271,01978427100017,00017,1995-12-25,01,NICE,06000
1719,"CTIM CHATEAU KAZBECK",019784339,01978433900012,00012,1995-12-25,01,CANNES,06400
1720,"CTIM PALAIS D AZUR",019784701,01978470100013,00013,1995-12-25,01,ANTIBES,06160
